unmon_N_in_packets,unmon_N_out_packets,unmon_in_first_thirty,unmon_out_first_thirty,unmon_out_fraction,unmon_in_fraction,unmon_out_std,unmon_in_std,unmon_out_mean,unmon_in_mean,unmon_N_packets,unmon_time_fraction,unmon_sum_N,unmon_incoming_packets_size,unmon_outgoing_packets_size,unmon_total_packets_size,y
5725,500,19,11,0.0803212851,0.919678715,1762.48899,2006.721209,3047.642096,3861.348,6225,180.2258251,12450,-2931200,256000,-2675200,-1
64,21,21,9,0.247058824,0.752941176,24.46042722,23.74648798,45,36.9047619,85,9.199134199,170,-32768,10752,-22016,-1
9572,406,16,14,0.0406895169,0.959310483,2863.678411,3093.770936,5030.832428,4015.03202,9978,838.487395,19956,-4900864,207872,-4692992,-1
771,84,19,11,0.098245614,0.901754386,244.4346169,264.2928624,432.4020752,387.5952381,855,93.85290889,1710,-394752,43008,-351744,-1
6917,504,25,5,0.0679153753,0.932084625,2105.692381,2589.045418,3720.408848,3581.871032,7421,238.7709138,14842,-3541504,258048,-3283456,-1
9414,542,20,10,0.0544395339,0.945560466,2851.416564,2937.665226,5055.283726,3644.843173,9956,958.2290664,19912,-4819968,277504,-4542464,-1
53,16,24,6,0.231884058,0.768115942,19.70586488,20.53341408,35.43396226,33.5625,69,37.91208791,138,-27136,8192,-18944,-1
9521,444,21,9,0.0445559458,0.955444054,2859.584373,3220.048362,4986.312992,4911.957207,9965,1200.60241,19930,-4874752,227328,-4647424,-1
9517,457,19,11,0.0458191297,0.95418087,2870.779617,2968.152742,5020.464747,4301.010941,9974,776.7912773,19948,-4872704,233984,-4638720,-1
453,114,26,4,0.201058201,0.798941799,162.5851173,158.4089067,296.5540839,234.1140351,567,16.92537313,1134,-231936,58368,-173568,-1
954,147,27,3,0.133514986,0.866485014,308.9634312,368.0410743,556.7987421,513.3673469,1101,104.3601896,2202,-488448,75264,-413184,-1
3575,2055,19,11,0.365008881,0.634991119,1354.788699,1295.367562,2110.996923,4041.095377,5630,109.5117681,11260,-1830400,1052160,-778240,-1
1734,172,21,9,0.0902413431,0.909758657,546.7119235,558.0217982,969.9100346,788.0639535,1906,90.89175012,3812,-887808,88064,-799744,-1
9009,928,21,9,0.0933883466,0.906611653,2912.1171,2340.118221,4914.531247,5497.78125,9937,299.668275,19874,-4612608,475136,-4137472,-1
9499,464,19,11,0.0465723176,0.953427682,2844.016831,3386.962624,5017.493841,4255.37069,9963,750.2259036,19926,-4863488,237568,-4625920,-1
281,19,21,9,0.0633333333,0.936666667,84.38499404,86.33645452,155.4199288,77.73684211,300,45.38577912,600,-143872,9728,-134144,-1
2070,304,21,9,0.128053917,0.871946083,675.1394838,677.3895904,1231.949275,884.8355263,2374,45.26215443,4748,-1059840,155648,-904192,-1
9522,447,22,8,0.0448390009,0.955160999,2850.320098,3291.265036,5026.10565,4109.36689,9969,658.4544254,19938,-4875264,228864,-4646400,-1
8901,990,19,11,0.100090992,0.899909008,2868.632472,2705.861813,4905.947309,5306.110101,9891,278.0714085,19782,-4557312,506880,-4050432,-1
2703,339,18,12,0.111439842,0.888560158,860.6526702,997.649181,1505.45209,1649.457227,3042,62.08163265,6084,-1383936,173568,-1210368,-1
5506,633,20,10,0.103111256,0.896888744,1757.459556,1881.389308,3044.976389,3287.661927,6139,145.4394693,12278,-2819072,324096,-2494976,-1
9597,383,19,11,0.0383767535,0.961623246,2862.525556,3181.778143,5026.195061,4096.073107,9980,1048.319328,19960,-4913664,196096,-4717568,-1
4184,305,21,9,0.0679438628,0.932056137,1285.531659,1355.498155,2212.924713,2685.009836,4489,99.73339258,8978,-2142208,156160,-1986048,-1
41,14,22,8,0.254545455,0.745454545,14.66557601,18.90470193,28.48780488,26.57142857,55,1.014011799,110,-20992,7168,-13824,-1
7937,414,20,10,0.0495749012,0.950425099,2399.018687,2564.41437,4204.536349,3628.915459,8351,355.8159352,16702,-4063744,211968,-3851776,-1
1262,117,20,10,0.0848440899,0.91515591,392.9232802,443.0822166,696.9667195,614.8547009,1379,39.53555046,2758,-646144,59904,-586240,-1
4045,471,19,11,0.104295837,0.895704163,1294.431553,1345.754533,2224.657849,2549.140127,4516,89.76346651,9032,-2071040,241152,-1829888,-1
9416,541,20,10,0.0543336346,0.945666365,2881.434007,2610.799725,5026.891461,4145.45841,9957,359.588299,19914,-4820992,276992,-4544000,-1
1994,120,22,8,0.0567644276,0.943235572,605.1658619,687.8839774,1060.177031,1013.016667,2114,182.5561313,4228,-1020928,61440,-959488,-1
42,12,22,8,0.222222222,0.777777778,15.77098357,11.54580251,29.88095238,19.16666667,54,4.112718964,108,-21504,6144,-15360,-1
1240,104,21,9,0.0773809524,0.922619048,374.668275,510.2046273,663.9524194,774.4134615,1344,41.57129601,2688,-634880,53248,-581632,-1
7205,502,20,10,0.065135591,0.934864409,2211.308021,2349.308493,3890.329771,3332.573705,7707,192.1945137,15414,-3688960,257024,-3431936,-1
8080,381,20,10,0.0450301383,0.954969862,2431.32796,2554.375378,4266.501856,3478.099738,8461,306.0036166,16922,-4136960,195072,-3941888,-1
8815,1094,18,12,0.110404683,0.889595317,2714.275876,3115.816507,4692.17266,7072.754113,9909,367.2720534,19818,-4513280,560128,-3953152,-1
2349,152,27,3,0.0607756897,0.93922431,717.802325,782.7547336,1248.636441,1287.526316,2501,229.8713235,5002,-1202688,77824,-1124864,-1
7480,630,21,9,0.0776818742,0.922318126,2314.401145,2629.334944,4038.065775,4262.496825,8110,160.9126984,16220,-3829760,322560,-3507200,-1
38,18,20,10,0.321428571,0.678571429,14.77169281,18.74759244,28.81578947,27.83333333,56,5.938494168,112,-19456,9216,-10240,-1
9527,446,27,3,0.044720746,0.955279254,2869.011565,2945.212214,5028.817046,4093.746637,9973,1084.021739,19946,-4877824,228352,-4649472,-1
2499,136,18,12,0.0516129032,0.948387097,748.5846962,955.0540112,1316.07403,1353.389706,2635,131.4214464,5270,-1279488,69632,-1209856,-1
2901,204,25,5,0.0657004831,0.934299517,885.9834251,930.8113776,1583.352637,1121.367647,3105,74.71126083,6210,-1485312,104448,-1380864,-1
145,10,23,7,0.064516129,0.935483871,43.34432886,44.83257744,80.8137931,37.2,155,27.92792793,310,-74240,5120,-69120,-1
7485,1092,21,9,0.127317244,0.872682756,2469.122227,2128.580996,4104.554442,5553.262821,8577,162.2894986,17154,-3832320,559104,-3273216,-1
6536,351,20,10,0.0509655873,0.949034413,1959.264953,2206.513315,3501.399633,2375.156695,6887,430.1686446,13774,-3346432,179712,-3166720,-1
9553,423,20,10,0.0424017642,0.957598236,2872.403092,3021.912368,4973.159112,5334.957447,9976,708.5227273,19952,-4891136,216576,-4674560,-1
7868,330,21,9,0.0402537204,0.95974628,2359.00007,2491.41717,4119.840874,3614.524242,8198,932.6507395,16396,-4028416,168960,-3859456,-1
48,27,19,11,0.36,0.64,23.38710322,17.75028739,39.70833333,34.96296296,75,18.56435644,150,-24576,13824,-10752,-1
4653,231,20,10,0.0472972973,0.952702703,1407.352583,1427.395239,2457.37911,2142.792208,4884,323.4437086,9768,-2382336,118272,-2264064,-1
3631,1432,22,8,0.282836263,0.717163737,1492.415767,1035.505116,2227.213991,3304.819832,5063,105.2598753,10126,-1859072,733184,-1125888,-1
1633,117,21,9,0.0668571429,0.933142857,496.1019436,572.3289738,891.6625842,649.9145299,1750,33.74469726,3500,-836096,59904,-776192,-1
990,76,18,12,0.0712945591,0.928705441,302.247897,342.1868465,544.2575758,393.3684211,1066,64.25557565,2132,-506880,38912,-467968,-1
44,28,16,14,0.388888889,0.611111111,21.81679683,17.64195342,40.06818182,30.89285714,72,3.020134228,144,-22528,14336,-8192,-1
253,45,18,12,0.151006711,0.848993289,83.14732414,69.85216841,161.3833992,82.68888889,298,54.57875458,596,-129536,23040,-106496,-1
4273,454,18,12,0.0960440025,0.903955997,1370.094637,1276.086969,2333.462907,2651.411894,4727,92.12629117,9454,-2187776,232448,-1955328,-1
8632,461,17,13,0.0506983394,0.949301661,2599.95122,2998.981272,4516.685704,5114.62039,9093,195.0032168,18186,-4419584,236032,-4183552,-1
2248,154,18,12,0.064113239,0.935886761,678.2626512,885.3276155,1201.907028,1195.558442,2402,89.76083707,4804,-1150976,78848,-1072128,-1
459,110,25,5,0.193321617,0.806678383,159.0772964,184.2211669,286.167756,280.1272727,569,26.26962142,1138,-235008,56320,-178688,-1
9106,819,22,8,0.0825188917,0.917481108,2858.01769,2750.333985,5053.156271,3960.603175,9925,407.4302135,19850,-4662272,419328,-4242944,-1
9626,361,24,6,0.0361469911,0.963853009,2874.492975,3060.533436,5012.431851,4502.518006,9987,832.25,19974,-4928512,184832,-4743680,-1
58,16,23,7,0.216216216,0.783783784,22.12507012,16.90599006,39.22413793,31.25,74,2.222889757,148,-29696,8192,-21504,-1
1847,142,20,10,0.0713926596,0.92860734,565.7530735,629.8300189,1012.82079,763.2042254,1989,56.25,3978,-945664,72704,-872960,-1
9551,428,21,9,0.0428900691,0.957109931,2863.717029,3118.842791,5027.886609,4144.544393,9979,914.6654445,19958,-4890112,219136,-4670976,-1
733,130,20,10,0.150637312,0.849362688,245.0535994,263.1006112,442.5811733,372.3384615,863,17.57995518,1726,-375296,66560,-308736,-1
589,81,22,8,0.120895522,0.879104478,190.6661488,196.1368403,345.9813243,259.2839506,670,54.03225806,1340,-301568,41472,-260096,-1
1362,59,21,9,0.0415200563,0.958479944,405.8255631,468.3848653,718.5183554,537.440678,1421,93.73350923,2842,-697344,30208,-667136,-1
5068,466,21,9,0.0842067221,0.915793278,1579.213644,1688.497562,2716.660418,3320.407725,5534,312.4788255,11068,-2594816,238592,-2356224,-1
3958,299,27,3,0.0702372563,0.929762744,1213.828778,1409.841969,2136.109904,2034.882943,4257,107.4728604,8514,-2026496,153088,-1873408,-1
5000,395,25,5,0.0732159407,0.926784059,1556.564858,1447.156572,2743.9004,2116.982278,5395,209.5145631,10790,-2560000,202240,-2357760,-1
5268,254,19,11,0.0459978269,0.954002173,1589.030941,1683.561198,2770.792901,2568.76378,5522,114.730937,11044,-2697216,130048,-2567168,-1
453,62,24,6,0.12038835,0.87961165,140.1680242,196.27924,253.0066225,294.483871,515,14.60992908,1030,-231936,31744,-200192,-1
5009,308,22,8,0.0579274027,0.942072597,1533.482388,1477.319051,2688.445997,2180.12013,5317,164.9705244,10634,-2564608,157696,-2406912,-1
3223,294,21,9,0.0835939721,0.916406028,1000.422456,1164.504427,1754.377909,1809.670068,3517,255.7818182,7034,-1650176,150528,-1499648,-1
1795,264,17,13,0.128217581,0.871782419,581.9679696,670.1230025,1038.143175,974.6325758,2059,61.53616258,4118,-919040,135168,-783872,-1
3426,368,19,11,0.0969952557,0.903004744,1103.735447,1012.551169,1895.97373,1911.709239,3794,236.2391034,7588,-1754112,188416,-1565696,-1
131,28,20,10,0.176100629,0.823899371,44.83136503,45.0735227,84.45801527,59.14285714,159,3.294653958,318,-67072,14336,-52736,-1
9440,521,21,9,0.0523039855,0.947696014,2859.357854,3148.258156,4990.838242,4802.740883,9961,1112.960894,19922,-4833280,266752,-4566528,-1
118,41,19,11,0.257861635,0.742138365,45.82025651,40.13026083,86.80508475,60.41463415,159,24.27480916,318,-60416,20992,-39424,-1
122,28,20,10,0.186666667,0.813333333,41.18225953,50.40928152,77.70491803,65.89285714,150,20.13422819,300,-62464,14336,-48128,-1
5289,484,22,8,0.0838385588,0.916161441,1639.13897,1929.182303,2868.482133,3089.357438,5773,360.8125,11546,-2707968,247808,-2460160,-1
9584,400,20,10,0.0400641026,0.959935897,2864.22238,3238.15599,5014.404737,4467.6625,9984,1038.917794,19968,-4907008,204800,-4702208,-1
4694,603,19,11,0.113838022,0.886161978,1480.661278,1852.76082,2624.623775,2838.754561,5297,99.36222097,10594,-2403328,308736,-2094592,-1
889,104,14,16,0.104733132,0.895266868,280.7955574,235.3336937,523.007874,274.6826923,993,133.6473755,1986,-455168,53248,-401920,-1
3467,170,21,9,0.0467418202,0.95325818,1045.720925,1129.35772,1822.696279,1743.617647,3637,113.1963897,7274,-1775104,87040,-1688064,-1
5078,491,20,10,0.0881666367,0.911833363,1572.18761,1860.232878,2735.309374,3298.90835,5569,157.4498162,11138,-2599936,251392,-2348544,-1
97,29,17,13,0.23015873,0.76984127,34.70657103,35.993856,68.89690722,45.44827586,126,23.42007435,252,-49664,14848,-34816,-1
3809,452,17,13,0.106078385,0.893921615,1218.392026,1250.329569,2082.080074,2543.247788,4261,91.93096009,8522,-1950208,231424,-1718784,-1
4509,316,20,10,0.065492228,0.934507772,1383.86707,1505.226701,2424.842315,2244.022152,4825,133.1034483,9650,-2308608,161792,-2146816,-1
9255,668,21,9,0.0673183513,0.932681649,2849.720674,2783.10883,5051.040951,3728.356287,9923,1196.984318,19846,-4738560,342016,-4396544,-1
6172,366,20,10,0.0559804221,0.944019578,1876.010941,1997.006107,3300.75162,2742.491803,6538,179.172376,13076,-3160064,187392,-2972672,-1
2639,401,18,12,0.131907895,0.868092105,866.5353561,946.8303652,1523.06745,1503.603491,3040,97.34229907,6080,-1351168,205312,-1145856,-1
133,27,25,5,0.16875,0.83125,45.08854863,49.85980345,82.69924812,69.66666667,160,31.06796117,320,-68096,13824,-54272,-1
9079,829,19,11,0.0836697618,0.916330238,2838.257271,3076.040256,4980.378786,4671.082027,9908,262.4635762,19816,-4648448,424448,-4224000,-1
4419,454,19,11,0.0931664273,0.906833573,1409.81854,1344.927438,2465.507128,2159.526432,4873,209.5913978,9746,-2262528,232448,-2030080,-1
1456,111,22,8,0.0708359923,0.929164008,448.7580618,488.8662345,790.6284341,697.0540541,1567,197.8535354,3134,-745472,56832,-688640,-1
152,15,21,9,0.0898203593,0.910179641,46.92977271,46.06208371,87.56578947,47.86666667,167,17.67195767,334,-77824,7680,-70144,-1
9009,878,20,10,0.0888034793,0.911196521,2773.758889,3427.717023,4849.216339,5916.558087,9887,688.0306193,19774,-4612608,449536,-4163072,-1
9489,486,27,3,0.0487218045,0.951278195,2881.38923,2832.042614,5000.501212,4743.917695,9975,960.982659,19950,-4858368,248832,-4609536,-1
1354,85,27,3,0.0590687978,0.940931202,411.2369246,461.1584606,727.3973412,602.1647059,1439,201.8232819,2878,-693248,43520,-649728,-1
5278,467,22,8,0.0812880766,0.918711923,1655.187939,1584.688726,2923.949792,2297.169165,5745,362.4605678,11490,-2702336,239104,-2463232,-1
2887,241,20,10,0.0770460358,0.922953964,894.023351,998.5058404,1572.936959,1463.431535,3128,202.8534371,6256,-1478144,123392,-1354752,-1
4891,325,17,13,0.0623082822,0.937691718,1482.528846,1720.259284,2646.636884,2034.569231,5216,201.4677482,10432,-2504192,166400,-2337792,-1
9323,628,19,11,0.0631092353,0.936890765,2841.858163,3021.686466,5061.751689,3702.969745,9951,592.6742108,19902,-4773376,321536,-4451840,-1
9362,585,21,9,0.058811702,0.941188298,2834.969528,3347.64133,4937.117924,5564.239316,9947,899.3670886,19894,-4793344,299520,-4493824,-1
64,28,20,10,0.304347826,0.695652174,27.02382033,25.20697486,47.796875,43.53571429,92,7.70519263,184,-32768,14336,-18432,-1
9433,528,23,7,0.0530067262,0.946993274,2850.999523,3195.690812,5021.829641,4251.556818,9961,511.8705036,19922,-4829696,270336,-4559360,-1
2051,188,21,9,0.0839660563,0.916033944,644.49685,649.8058592,1132.869332,979.6010638,2239,189.1047297,4478,-1050112,96256,-953856,-1
131,32,21,9,0.196319018,0.803680982,43.87357547,57.94973576,80.6259542,87.625,163,9.183098592,326,-67072,16384,-50688,-1
8039,370,16,14,0.0440004757,0.955999524,2400.521123,2935.284094,4219.478293,3890.42973,8409,523.9252336,16818,-4115968,189440,-3926528,-1
6384,301,20,10,0.045026178,0.954973822,1915.169791,2093.286595,3376.694392,2628.365449,6685,373.4636872,13370,-3268608,154112,-3114496,-1
7235,330,17,13,0.0436219432,0.956378057,2175.132291,2221.263622,3819.403594,2984.878788,7565,675.4464286,15130,-3704320,168960,-3535360,-1
4881,514,20,10,0.0952734013,0.904726599,1578.129983,1321.867055,2722.737964,2463.085603,5395,100,10790,-2499072,263168,-2235904,-1
9451,506,20,10,0.0508185196,0.94918148,2852.322524,3119.220392,5028.129404,4061.367589,9957,808.8545898,19914,-4838912,259072,-4579840,-1
2273,378,22,8,0.142587703,0.857412297,758.5280031,786.3330796,1299.696436,1484.169312,2651,65.44063194,5302,-1163776,193536,-970240,-1
5997,480,24,6,0.0741083835,0.925891616,1830.549879,2262.497094,3205.494581,3657.608333,6477,184.3198634,12954,-3070464,245760,-2824704,-1
327,35,19,11,0.0966850829,0.903314917,101.0641441,105.2798564,189.6605505,105.2571429,362,28.17120623,724,-167424,17920,-149504,-1
3526,495,25,5,0.123103706,0.876896294,1159.18982,1146.260175,1978.946682,2239.323232,4021,79.84511517,8042,-1805312,253440,-1551872,-1
9521,445,20,10,0.0446518162,0.955348184,2863.260557,3007.542915,5027.103981,4050.570787,9966,587.9646018,19932,-4874752,227840,-4646912,-1
9280,670,21,9,0.0673366834,0.932663317,2834.202249,3345.284112,4956.803664,5234.458209,9950,1030.020704,19900,-4751360,343040,-4408320,-1
1063,92,22,8,0.0796536797,0.92034632,325.6580229,412.5019093,577.1006585,588.3913043,1155,49.8489426,2310,-544256,47104,-497152,-1
8316,478,21,9,0.0543552422,0.945644758,2498.505352,3128.058601,4420.829606,3991.623431,8794,602.3287671,17588,-4257792,244736,-4013056,-1
2959,150,21,9,0.0482470248,0.951752975,895.2720956,938.2616439,1557.977695,1496.26,3109,63.51378958,6218,-1515008,76800,-1438208,-1
9554,425,22,8,0.0425894378,0.957410562,2866.828139,3045.247251,5029.31233,4106.258824,9979,481.147541,19958,-4891648,217600,-4674048,-1
8354,1012,20,10,0.108050395,0.891949605,2650.477357,3104.152508,4702.696553,4525.033597,9366,178.2302569,18732,-4277248,518144,-3759104,-1
3047,388,25,5,0.112954876,0.887045124,994.6102397,964.3064903,1708.395471,1793.425258,3435,82.67148014,6870,-1560064,198656,-1361408,-1
3887,364,21,9,0.0856269113,0.914373089,1212.924891,1338.036118,2099.672498,2407.14011,4251,139.5600788,8502,-1990144,186368,-1803776,-1
4919,872,21,9,0.150578484,0.849421516,1655.492069,1760.407013,2897.968693,2884.894495,5791,170.5743741,11582,-2518528,446464,-2072064,-1
4038,429,19,11,0.0960376091,0.903962391,1290.457076,1207.418436,2190.904408,2639.641026,4467,161.3217768,8934,-2067456,219648,-1847808,-1
2144,181,19,11,0.0778494624,0.922150538,666.0769519,728.7880918,1162.818563,1165.149171,2325,141.8547895,4650,-1097728,92672,-1005056,-1
5982,582,21,9,0.0886654479,0.911334552,1881.85632,1865.613405,3209.667837,4031.094502,6564,322.0804711,13128,-3062784,297984,-2764800,-1
393,77,20,10,0.163829787,0.836170213,132.4874211,135.5082684,247.3994911,174.7662338,470,36.01532567,940,-201216,39424,-161792,-1
590,62,18,12,0.0950920245,0.904907975,182.5780977,220.7381265,334.6169492,249.2580645,652,87.6344086,1304,-302080,31744,-270336,-1
2346,300,20,10,0.113378685,0.886621315,760.5177227,779.9930591,1308.956095,1437.233333,2646,74.07614782,5292,-1201152,153600,-1047552,-1
5640,758,17,13,0.118474523,0.881525477,1857.316506,1759.384676,3177.693617,3361.753298,6398,198.0804954,12796,-2887680,388096,-2499584,-1
3860,233,19,11,0.0569264598,0.94307354,1176.346909,1234.01406,2063.20285,1778.575107,4093,331.9545823,8186,-1976320,119296,-1857024,-1
2438,178,27,3,0.0680428135,0.931957187,740.6691643,926.3157739,1301.664889,1402.117978,2616,130.5389222,5232,-1248256,91136,-1157120,-1
165,52,17,13,0.239631336,0.760368664,59.87911606,61.57557475,118.5454545,78.71153846,217,30.82386364,434,-84480,26624,-57856,-1
1148,135,24,6,0.105222136,0.894777864,363.8452732,390.8180604,659.6489547,491.9185185,1283,101.6640254,2566,-587776,69120,-518656,-1
9564,413,21,9,0.041395209,0.958604791,2866.002724,3075.196149,5024.76652,4160.74092,9977,608.7248322,19954,-4896768,211456,-4685312,-1
1346,114,20,10,0.0780821918,0.921917808,414.9193176,481.331541,738.872214,631.6491228,1460,50.03427005,2920,-689152,58368,-630784,-1
2377,344,21,9,0.126424109,0.873575891,784.7389355,777.9757833,1380.050063,1229.366279,2721,131.7675545,5442,-1217024,176128,-1040896,-1
9470,486,20,10,0.0488147851,0.951185215,2860.029018,3024.430542,5019.759451,4174.534979,9956,1067.095391,19912,-4848640,248832,-4599808,-1
6588,330,25,5,0.0477016479,0.952298352,1976.633599,2357.414846,3470.517608,3239.548485,6918,551.6746411,13836,-3373056,168960,-3204096,-1
9350,604,20,10,0.060679124,0.939320876,2856.270474,2920.107793,5047.653904,3891.508278,9954,886.3757792,19908,-4787200,309248,-4477952,-1
37,21,19,11,0.362068966,0.637931034,15.80635188,18.18025143,28.67567568,30.95238095,58,1.086142322,116,-18944,10752,-8192,-1
