N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
9487,483,21,9,0.048445336,0.951554664,2879.092002,2849.898053,4996.414989,4771.109731,9970,505.3218449,19940,-4857344,247296,-4610048,-1
9461,516,20,10,0.0517189536,0.948281046,2859.857439,3224.054425,4998.525209,4814.352713,9977,366.8014706,19954,-4844032,264192,-4579840,-1
3238,316,27,3,0.0889138998,0.9110861,1022.977956,1055.935008,1777.295244,1779.598101,3554,111.1667188,7108,-1657856,161792,-1496064,-1
5703,240,17,13,0.0403836446,0.959616355,1702.075127,1962.787105,2989.91373,2546.325,5943,750.3787879,11886,-2919936,122880,-2797056,-1
6020,634,17,13,0.095281034,0.904718966,1865.630282,2338.723001,3282.127076,3758.328076,6654,141.3639261,13308,-3082240,324608,-2757632,-1
9577,403,21,9,0.0403807615,0.959619238,2862.529205,3128.632543,5032.33027,3996.434243,9980,727.9358133,19960,-4903424,206336,-4697088,-1
668,63,24,6,0.0861833105,0.913816689,208.8894605,227.2344174,370.4041916,319.3015873,731,54.38988095,1462,-342016,32256,-309760,-1
868,86,18,12,0.0901467505,0.909853249,269.7376572,324.5474915,473.6682028,516.1744186,954,48.18181818,1908,-444416,44032,-400384,-1
9488,486,19,11,0.0487266894,0.951273311,2850.399532,3068.977329,5059.864987,3574.744856,9974,914.2071494,19948,-4857856,248832,-4609024,-1
77,22,23,7,0.222222222,0.777777778,28.12837113,29.95247613,50.74025974,47.40909091,99,16.83673469,198,-39424,11264,-28160,-1
1172,79,23,7,0.0631494804,0.93685052,353.1126388,397.2400719,641.6578498,393.7088608,1251,86.27586207,2502,-600064,40448,-559616,-1
1471,130,27,3,0.0811992505,0.91880075,453.2237215,550.3099895,796.0516655,856.9923077,1601,303.7950664,3202,-753152,66560,-686592,-1
1874,304,23,7,0.139577594,0.860422406,619.8354742,680.9517765,1087.962113,1098.980263,2178,64.70588235,4356,-959488,155648,-803840,-1
9446,521,22,8,0.0522724992,0.947727501,2850.74003,2990.192259,5061.582257,3577.393474,9967,513.4981968,19934,-4836352,266752,-4569600,-1
293,32,17,13,0.0984615385,0.901538462,90.03304124,87.25928944,172.0170648,80.4375,325,41.1913815,650,-150016,16384,-133632,-1
9398,548,20,10,0.0550975266,0.944902473,2852.420648,2949.443669,5040.182805,3829.914234,9946,747.8195489,19892,-4811776,280576,-4531200,-1
9529,444,22,8,0.0445202046,0.955479795,2869.889165,2858.299517,5037.662609,3899.693694,9973,879.4532628,19946,-4878848,227328,-4651520,-1
62,20,20,10,0.243902439,0.756097561,23.87327801,20.82180348,44.25806452,32.95,82,1.546586194,164,-31744,10240,-21504,-1
564,79,17,13,0.122861586,0.877138414,179.8499798,221.9566519,324.0265957,307.5316456,643,116.6969147,1286,-288768,40448,-248320,-1
48,14,22,8,0.225806452,0.774193548,18.05258523,17.0983052,32.25,28.92857143,62,7.515151515,124,-24576,7168,-17408,-1
3580,188,21,9,0.0498938429,0.950106157,1081.468382,1200.512617,1883.375978,1905.904255,3768,68.97309171,7536,-1832960,96256,-1736704,-1
2958,246,20,10,0.0767790262,0.923220974,926.6756692,855.6356902,1625.681204,1323.760163,3204,142.463317,6408,-1514496,125952,-1388544,-1
655,50,26,4,0.0709219858,0.929078014,202.2972508,216.4207716,355.3938931,321.64,705,51.83823529,1410,-335360,25600,-309760,-1
2901,308,22,8,0.0959800561,0.904019944,922.8171492,891.4461914,1640.710445,1268.649351,3209,114.6480886,6418,-1485312,157696,-1327616,-1
8187,323,25,5,0.0379553467,0.962044653,2436.817195,2755.620923,4292.178942,3325.80805,8510,1067.754078,17020,-4191744,165376,-4026368,-1
2016,186,21,9,0.0844686649,0.915531335,620.8095107,777.2955353,1105.59871,1057.075269,2202,168.8650307,4404,-1032192,95232,-936960,-1
119,33,17,13,0.217105263,0.782894737,42.39784867,41.96964227,82.6302521,54.39393939,152,32.68817204,304,-60928,16896,-44032,-1
7871,543,22,8,0.0645352983,0.935464702,2398.516656,2800.757055,4235.992504,3794.489871,8414,447.077577,16828,-4029952,278016,-3751936,-1
1423,104,27,3,0.0681074001,0.9318926,441.2742972,416.7473888,772.6380885,645.8076923,1527,39.18398768,3054,-728576,53248,-675328,-1
2785,209,19,11,0.0698062792,0.930193721,856.0521572,954.8492359,1508.756553,1347.502392,2994,209.6638655,5988,-1425920,107008,-1318912,-1
8736,498,21,9,0.0539311241,0.946068876,2652.152209,2882.885952,4604.922505,4838.136546,9234,358.880684,18468,-4472832,254976,-4217856,-1
7197,711,22,8,0.089908953,0.910091047,2280.553652,2259.278068,3911.026122,4394.558368,7908,191.4306463,15816,-3684864,364032,-3320832,-1
9414,547,21,9,0.0549141652,0.945085835,2854.031524,3009.497609,5046.08583,3860.857404,9961,815.1391162,19922,-4819968,280064,-4539904,-1
63,26,20,10,0.292134831,0.707865169,26.37586145,23.73373002,46.11111111,42.30769231,89,18.89596603,178,-32256,13312,-18944,-1
4675,366,20,10,0.0726046419,0.927395358,1428.51517,1720.101331,2492.566631,2884.185792,5041,186.7037037,10082,-2393600,187392,-2206208,-1
1159,97,19,11,0.0772292994,0.922770701,353.9242639,452.3970528,626.1354616,656.7525773,1256,99.92044551,2512,-593408,49664,-543744,-1
7336,561,22,8,0.0710396353,0.928960365,2263.146982,2278.043565,4022.291985,2990.586453,7897,217.6081565,15794,-3756032,287232,-3468800,-1
9307,616,20,10,0.0620780006,0.937921999,2852.599214,2833.250034,5032.456323,3897.491883,9923,528.3812567,19846,-4765184,315392,-4449792,-1
47,11,20,10,0.189655172,0.810344828,16.22183808,13.97281895,32.14893617,18.18181818,58,2.968270215,116,-24064,5632,-18432,-1
7278,436,21,9,0.0565206119,0.943479388,2197.519556,2526.265059,3907.631767,3020.667431,7714,283.6029412,15428,-3726336,223232,-3503104,-1
9251,683,22,8,0.0687537749,0.931246225,2862.167687,2931.842757,4950.451843,5198.41142,9934,620.4871955,19868,-4736512,349696,-4386816,-1
790,129,17,13,0.140369967,0.859630033,262.0501397,238.6608244,483.4012658,316.6899225,919,65.31627576,1838,-404480,66048,-338432,-1
7474,699,27,3,0.0855255108,0.914474489,2366.075654,2274.571958,4066.491437,4306.286123,8173,186.7260681,16346,-3826688,357888,-3468800,-1
6884,751,21,9,0.0983628029,0.901637197,2196.674022,2268.656789,3827.197705,3733.689747,7635,330.233564,15270,-3524608,384512,-3140096,-1
1307,109,22,8,0.0769774011,0.923022599,398.0267705,502.5106774,719.3810252,578.0275229,1416,221.25,2832,-669184,55808,-613376,-1
5781,435,25,5,0.069980695,0.930019305,1784.131137,1873.168673,3140.928732,2677.533333,6216,202.739726,12432,-2959872,222720,-2737152,-1
461,77,20,10,0.143122677,0.856877323,155.6720965,151.2785562,273.143167,247.6883117,538,21.0485133,1076,-236032,39424,-196608,-1
1871,81,20,10,0.0414959016,0.958504098,557.7874879,663.4912278,983.2148584,821.3950617,1952,78.3935743,3904,-957952,41472,-916480,-1
7002,419,21,9,0.0564613933,0.943538607,2132.59592,2156.701137,3757.068837,2941.133652,7421,497.7196512,14842,-3585024,214528,-3370496,-1
4032,302,22,8,0.0696815874,0.930318413,1228.637046,1457.860954,2198.507688,1753.516556,4334,117.6438654,8668,-2064384,154624,-1909760,-1
9387,570,21,9,0.0572461585,0.942753842,2870.803085,2790.979743,5031.955577,4106.905263,9957,375.5941154,19914,-4806144,291840,-4514304,-1
223,46,19,11,0.171003717,0.828996283,75.20399306,73.19199769,144.367713,89.58695652,269,24.14721724,538,-114176,23552,-90624,-1
6530,475,20,10,0.0678087081,0.932191292,1983.3228,2409.925581,3457.457121,4129.094737,7005,407.9790332,14010,-3343360,243200,-3100160,-1
2426,141,16,14,0.0549279314,0.945072069,726.7745301,953.4701192,1284.1723,1281.035461,2567,224.1921397,5134,-1242112,72192,-1169920,-1
9349,586,19,11,0.058983392,0.941016608,2867.053401,2804.747588,5008.524976,4321.467577,9935,994.4944945,19870,-4786688,300032,-4486656,-1
2685,389,17,13,0.126545218,0.873454782,871.9188376,970.2114586,1512.53892,1709.789203,3074,145.7562826,6148,-1374720,199168,-1175552,-1
3032,263,21,9,0.0798179059,0.920182094,936.7287172,1066.009066,1624.027375,1924.368821,3295,291.3351017,6590,-1552384,134656,-1417728,-1
2697,497,20,10,0.155604258,0.844395742,896.8970945,976.22277,1532.978124,1947.631791,3194,65.72016461,6388,-1380864,254464,-1126400,-1
6592,549,22,8,0.0768799888,0.923120011,2049.040249,2188.670975,3549.728459,3826.413479,7141,209.5978867,14282,-3375104,281088,-3094016,-1
277,32,25,5,0.103559871,0.896440129,85.99702042,97.35580283,161.3176895,100.3125,309,9.112356237,618,-141824,16384,-125440,-1
3497,449,21,9,0.113786113,0.886213887,1137.335472,1129.274449,2001.539319,1755.11804,3946,78.26259421,7892,-1790464,229888,-1560576,-1
767,105,17,13,0.120412844,0.879587156,247.486146,278.8539412,440.6831812,405.9428571,872,58.44504021,1744,-392704,53760,-338944,-1
266,34,27,3,0.113333333,0.886666667,86.92888034,83.92578386,150.0714286,153.8529412,300,30.92783505,600,-136192,17408,-118784,-1
6973,655,22,8,0.0858678553,0.914132145,2192.42404,2300.75859,3820.188154,3753.945038,7628,150.8105971,15256,-3570176,335360,-3234816,-1
2961,982,21,9,0.249048948,0.750951052,980.8228236,1024.590964,1650.466396,2941.51222,3943,76.90657304,7886,-1516032,502784,-1013248,-1
1642,257,21,9,0.135334387,0.864665613,539.7639421,589.0994678,965.9939099,847.8132296,1899,64.19878296,3798,-840704,131584,-709120,-1
6210,443,17,13,0.0665865023,0.933413498,1912.963182,1860.684475,3381.894525,2557.485327,6653,224.7635135,13306,-3179520,226816,-2952704,-1
800,49,22,8,0.0577149588,0.942285041,239.5378901,257.4426031,436.54125,236.5714286,849,122.6878613,1698,-409600,25088,-384512,-1
9301,636,20,10,0.0640032203,0.93599678,2819.279194,3503.407588,4953.571766,5194.625786,9937,294.9539923,19874,-4762112,325632,-4436480,-1
3973,431,19,11,0.0978655767,0.902134423,1253.196656,1412.600752,2181.207652,2398.774942,4404,235.7601713,8808,-2034176,220672,-1813504,-1
42,17,20,10,0.288135593,0.711864407,17.09908433,16.36372899,31.38095238,26.58823529,59,2.154070829,118,-21504,8704,-12800,-1
9566,411,20,10,0.0411947479,0.958805252,2865.388568,3130.684303,5017.61844,4322.907543,9977,981.0226155,19954,-4897792,210432,-4687360,-1
2292,227,20,10,0.090115125,0.909884875,712.5787898,842.6936424,1276.579407,1092.599119,2519,161.474359,5038,-1173504,116224,-1057280,-1
5204,412,18,12,0.0733618234,0.926638177,1589.592468,1960.462583,2828.185626,2559.849515,5616,181.453958,11232,-2664448,210944,-2453504,-1
8868,1044,22,8,0.105326877,0.894673123,2775.831198,3469.717468,4901.582657,5422.981801,9912,822.5726141,19824,-4540416,534528,-4005888,-1
2157,314,20,10,0.127074059,0.872925941,696.8648657,805.7923091,1254.690774,1107.605096,2471,50.5730659,4942,-1104384,160768,-943616,-1
7238,516,19,11,0.0665462987,0.933453701,2200.713207,2712.047256,3879.72147,3846.339147,7754,247.4944143,15508,-3705856,264192,-3441664,-1
118,33,27,3,0.218543046,0.781456954,42.16104676,48.25266375,75.23728814,78.72727273,151,10.42097999,302,-60416,16896,-43520,-1
8417,697,18,12,0.0764757516,0.923524248,2608.324966,2889.254506,4564.619817,4471.520803,9114,264.4038294,18228,-4309504,356864,-3952640,-1
5477,668,20,10,0.108706265,0.891293735,1778.973715,1726.258108,3088.970787,2942.053892,6145,116.7363222,12290,-2804224,342016,-2462208,-1
550,165,19,11,0.230769231,0.769230769,199.5004861,226.6492098,364.2854545,337.0484848,715,16.4556962,1430,-281600,84480,-197120,-1
2585,449,21,9,0.147989453,0.852010547,877.0425159,844.5611434,1484.767892,1705.946548,3034,104.368765,6068,-1323520,229888,-1093632,-1
2490,317,20,10,0.112931956,0.887068044,805.3216629,842.8928469,1415.658635,1312.422713,2807,102.2586521,5614,-1274880,162304,-1112576,-1
9410,541,27,3,0.0543663953,0.945633605,2851.717242,3090.78443,5025.337407,4117.839187,9951,1060.8742,19902,-4817920,276992,-4540928,-1
3104,397,22,8,0.113396173,0.886603827,990.8104883,1151.073605,1740.971649,1829.40806,3501,89.33401378,7002,-1589248,203264,-1385984,-1
9087,827,21,9,0.0834173896,0.91658261,2839.190031,2994.797468,4887.468692,5726.997582,9914,474.5811393,19828,-4652544,423424,-4229120,-1
6589,361,23,7,0.051942446,0.948057554,2008.718278,1935.032811,3492.626195,3162.911357,6950,210.4147744,13900,-3373568,184832,-3188736,-1
9176,749,20,10,0.075465995,0.924534005,2837.22537,3183.202487,4951.001199,5109.99733,9925,835.4377104,19850,-4698112,383488,-4314624,-1
9374,577,21,9,0.0579841222,0.942015878,2849.292949,3227.852994,4976.091103,4974.519931,9951,856.3683305,19902,-4799488,295424,-4504064,-1
797,69,22,8,0.0796766744,0.920323326,249.6888556,214.6427178,444.6976161,304.1594203,866,83.51012536,1732,-408064,35328,-372736,-1
6411,510,17,13,0.0736887733,0.926311227,1964.932192,2273.732754,3513.218219,2804.586275,6921,256.3333333,13842,-3282432,261120,-3021312,-1
3212,247,18,12,0.0714079214,0.928592079,995.6066317,1017.684319,1744.275529,1544.360324,3459,161.862424,6918,-1644544,126464,-1518080,-1
514,96,27,3,0.157377049,0.842622951,172.0143316,187.1152116,295.2198444,360.5416667,610,31.77083333,1220,-263168,49152,-214016,-1
58,17,23,7,0.226666667,0.773333333,22.52524677,17.44234199,39.46551724,33,75,2.25090036,150,-29696,8704,-20992,-1
319,28,17,13,0.0806916427,0.919308357,96.21606159,94.49724648,182.3949843,78.35714286,347,86.96741855,694,-163328,14336,-148992,-1
9488,492,20,10,0.0492985972,0.950701403,2874.937498,2933.721755,5020.995573,4402.406504,9980,265.0026553,19960,-4857856,251904,-4605952,-1
8667,389,19,11,0.042954947,0.957045053,2598.225733,2848.448298,4561.958348,3783.041131,9056,373.1355583,18112,-4437504,199168,-4238336,-1
1496,139,27,3,0.0850152905,0.914984709,463.0289784,529.9796041,833.8997326,646.8776978,1635,38.45249294,3270,-765952,71168,-694784,-1
9482,494,23,7,0.0495188452,0.950481155,2865.379772,3144.133269,4987.305421,5011.42915,9976,507.4262462,19952,-4854784,252928,-4601856,-1
3398,350,27,3,0.0933831377,0.906616862,1067.965909,1201.01681,1888.42525,1739.305714,3748,70.14785701,7496,-1739776,179200,-1560576,-1
7099,902,20,10,0.112735908,0.887264092,2307.744743,2172.195727,3901.805606,4781.68847,8001,166.8613139,16002,-3634688,461824,-3172864,-1
2112,253,20,10,0.106976744,0.893023256,657.9893106,765.3542539,1138.133523,1557.537549,2365,131.8283166,4730,-1081344,129536,-951808,-1
2130,339,18,12,0.137302552,0.862697448,707.5245487,736.618752,1251.139906,1133.589971,2469,100.6522625,4938,-1090560,173568,-916992,-1
9324,597,20,10,0.0601753855,0.939824614,2833.840301,3125.302995,5026.50665,3937.911223,9921,629.9047619,19842,-4773888,305664,-4468224,-1
2808,269,21,9,0.0874228144,0.912577186,869.8723231,1052.356232,1551.573718,1407.747212,3077,239.8285269,6154,-1437696,137728,-1299968,-1
656,81,17,13,0.10990502,0.89009498,211.3482839,176.5655567,385.0213415,239.2469136,737,72.32580962,1474,-335872,41472,-294400,-1
1042,72,18,12,0.0646319569,0.935368043,313.7916019,361.5313855,571.5758157,353.7916667,1114,48.83822885,2228,-533504,36864,-496640,-1
4545,370,20,10,0.0752797558,0.924720244,1412.071636,1494.864445,2448.808141,2570.910811,4915,117.8939794,9830,-2327040,189440,-2137600,-1
335,41,20,10,0.109042553,0.890957447,104.0102714,117.7021367,197.2955224,116.6341463,376,31.22923588,752,-171520,20992,-150528,-1
9511,457,22,8,0.0458467095,0.954153291,2859.780239,3013.787758,5038.314268,3864.527352,9968,713.018598,19936,-4869632,233984,-4635648,-1
101,34,22,8,0.251851852,0.748148148,39.53101698,36.19799694,70.56435644,60.38235294,135,30.20134228,270,-51712,17408,-34304,-1
1479,302,27,3,0.169567659,0.830432341,502.9962651,550.7831976,867.1494253,1007.804636,1781,38.96302778,3562,-757248,154624,-602624,-1
7855,362,27,3,0.0440550079,0.955944992,2355.47385,2544.670608,4150.566391,3207.055249,8217,302.9867257,16434,-4021760,185344,-3836416,-1
5059,309,20,10,0.0575633383,0.942436662,1539.917934,1487.695235,2733.331291,1885.02589,5368,349.7068404,10736,-2590208,158208,-2432000,-1
3181,442,22,8,0.121998344,0.878001656,1030.190248,1135.449106,1786.330399,1996.739819,3623,155.0941781,7246,-1628672,226304,-1402368,-1
8498,645,19,11,0.0705457727,0.929454227,2605.071407,3046.89878,4555.377501,4791.004651,9143,315.9295093,18286,-4350976,330240,-4020736,-1
4906,383,22,8,0.0724144451,0.927585555,1500.613046,1822.670155,2633.202201,2796.122715,5289,255.6307395,10578,-2511872,196096,-2315776,-1
6609,619,21,9,0.085639181,0.914360819,2068.801776,2266.887603,3610.460433,3657.630048,7228,220.9721798,14456,-3383808,316928,-3066880,-1
937,46,21,9,0.0467955239,0.953204476,279.0684648,364.7544873,490.2379936,527.8913043,983,100.3061224,1966,-479744,23552,-456192,-1
353,61,17,13,0.147342995,0.852657005,116.991444,96.20957707,222.1898017,122.4918033,414,48.64864865,828,-180736,31232,-149504,-1
7480,809,21,9,0.0975992279,0.902400772,2352.762072,2733.450241,4133.800401,4248.551298,8289,305.4163596,16578,-3829760,414208,-3415552,-1
419,37,21,9,0.0811403509,0.918859649,127.9006715,163.6696596,231.797136,191.1621622,456,44.27184466,912,-214528,18944,-195584,-1
5070,529,21,9,0.0944811573,0.905518843,1597.001663,1790.65294,2800.630966,2793.952741,5599,178.4257489,11198,-2595840,270848,-2324992,-1
4743,371,20,10,0.0725459523,0.927454048,1443.18891,1733.514838,2509.289268,3173.843666,5114,98.51666346,10228,-2428416,189952,-2238464,-1
7505,424,21,9,0.053474587,0.946525413,2283.668109,2345.168219,3987.2004,3572.042453,7929,469.7274882,15858,-3842560,217088,-3625472,-1
3697,436,20,10,0.105492378,0.894507622,1167.043541,1371.446878,2095.205843,1827.832569,4133,281.7314247,8266,-1892864,223232,-1669632,-1
6475,386,18,12,0.0562600204,0.94373998,1956.341871,2274.120994,3465.416834,2853.670984,6861,566.5565648,13722,-3315200,197632,-3117568,-1
9504,470,19,11,0.0471225185,0.952877481,2854.193937,3201.116554,5034.485795,4037.387234,9974,660.0926539,19948,-4866048,240640,-4625408,-1
6952,987,18,12,0.124322963,0.875677037,2199.462849,2525.221712,3791.936853,5224.199595,7939,151.65234,15878,-3559424,505344,-3054080,-1
2545,309,22,8,0.108269096,0.891730904,799.6655688,998.6611035,1435.790963,1359.213592,2854,74.45864858,5708,-1303040,158208,-1144832,-1
4242,373,22,8,0.080823402,0.919176598,1308.227082,1540.281776,2337.606789,1971.292225,4615,185.2669611,9230,-2171904,190976,-1980928,-1
48,15,21,9,0.238095238,0.761904762,18.09349513,17.61009811,33.52083333,27.13333333,63,9.117221418,126,-24576,7680,-16896,-1
9494,472,21,9,0.0473610275,0.952638973,2873.25508,2950.006638,4983.643564,4980.612288,9966,1403.661972,19932,-4860928,241664,-4619264,-1
5805,566,21,9,0.0888400565,0.911159943,1821.402469,2011.842337,3182.731438,3219.522968,6371,117.8069527,12742,-2972160,289792,-2682368,-1
9652,335,18,12,0.0335436067,0.966456393,2875.760806,3046.405625,5010.434314,4520.495522,9987,977.2015656,19974,-4941824,171520,-4770304,-1
6814,416,27,3,0.057538036,0.942461964,2080.908554,2183.392947,3622.262107,3504.737981,7230,267.8769915,14460,-3488768,212992,-3275776,-1
5827,425,21,9,0.067978247,0.932021753,1763.887088,2286.478005,3138.893084,2956.583529,6252,117.3643702,12504,-2983424,217600,-2765824,-1
6599,343,20,10,0.0494093921,0.950590608,1986.902669,2081.008344,3522.095469,2498.090379,6942,345.2013923,13884,-3378688,175616,-3203072,-1
5464,215,27,3,0.037858778,0.962141222,1629.155111,1784.369994,2862.946559,2256.837209,5679,364.0384615,11358,-2797568,110080,-2687488,-1
5395,382,21,9,0.066124286,0.933875714,1650.883479,1825.856973,2922.130491,2421.096859,5777,209.6914701,11554,-2762240,195584,-2566656,-1
